OrderID	Date	CustomerID	Product	Quantity	UnitPrice	ShippingAddress	PaymentMethod	OrderStatus	TrackingNumber	ItemsInCart	CouponCode	ReferralSource	TotalPrice	Discount percentage 	Profit 	Discount Amount	Total amount
ORD200547	20 August 2023	C40427	Phone	1	613.98	411 Main St	Online	Delivered	TRK25392280	4	FREESHIP50	Facebook	613.98	-50	153.495	50	563.98
ORD200552	30 September 2023	C21665	Chair	4	425.18	560 Main St	Online	Returned	TRK29890761	8	WINTER15	Facebook	1700.72	15	425.18	255.108	1445.612
ORD200555	07 January 2023	C88933	Tablet	1	92.04	333 Main St	Cash	Shipped	TRK89306964	2	No coupon	Facebook	92.04	0	23.01	0	92.04
ORD200556	28 January 2023	C30923	Laptop	1	654.27	932 Main St	Gift Card	Pending	TRK82609328	2	SAVE10	Facebook	654.27	10	163.5675	65.427	588.843
ORD200557	29 June 2023	C56969	Tablet	1	56.2	130 Main St	Debit Card	Pending	TRK40719215	1	WINTER15	Facebook	56.2	15	14.05	8.43	47.77
ORD200565	14 May 2023	C62042	Tablet	5	307.98	214 Main St	Online	Pending	TRK42605492	10	No coupon	Facebook	1539.9	0	384.975	0	1539.9
ORD200572	11 November 2023	C27438	Printer	1	70.32	341 Main St	Cash	Returned	TRK69125497	4	WINTER15	Facebook	70.32	15	17.58	10.548	59.772
ORD200576	29 May 2024	C14457	Laptop	5	79.08	747 Main St	Cash	Pending	TRK42517811	8	No coupon	Facebook	395.4	0	98.85	0	395.4
ORD200579	04 June 2023	C73999	Tablet	2	187.88	413 Main St	Online	Shipped	TRK67919507	4	WINTER15	Facebook	375.76	15	93.94	56.364	319.396
ORD200593	02 August 2023	C51024	Monitor	1	489.8	636 Main St	Gift Card	Shipped	TRK31375086	4	FREESHIP50	Facebook	489.8	-50	122.45	50	439.8
ORD200596	12 June 2023	C91805	Desk	3	606.41	653 Main St	Debit Card	Returned	TRK34504030	7	FREESHIP50	Facebook	1819.23	-50	454.8075	50	1769.23
ORD200598	26 April 2024	C60329	Desk	5	495.35	826 Main St	Credit Card	Pending	TRK59069987	5	No coupon	Facebook	2476.75	0	619.1875	0	2476.75
ORD200599	30 June 2023	C28740	Chair	3	556.99	123 Main St	Online	Cancelled	TRK33642221	4	FREESHIP50	Facebook	1670.97	-50	417.7425	50	1620.97
ORD200600	26 May 2023	C87051	Printer	1	72.31	460 Main St	Gift Card	Cancelled	TRK82056333	1	FREESHIP50	Facebook	72.31	-50	18.0775	50	22.31
ORD200604	22 June 2025	C99214	Chair	3	32.62	252 Main St	Debit Card	Delivered	TRK81368481	6	No coupon	Facebook	97.86	0	24.465	0	97.86
ORD200610	16 June 2024	C60361	Desk	5	389.62	623 Main St	Cash	Returned	TRK83566924	7	FREESHIP50	Facebook	1948.1	-50	487.025	50	1898.1
ORD200615	07 March 2025	C97218	Monitor	5	460.14	252 Main St	Credit Card	Returned	TRK52632065	10	WINTER15	Facebook	2300.7	15	575.175	345.105	1955.595
ORD200616	17 October 2024	C43919	Tablet	3	601.6	984 Main St	Credit Card	Cancelled	TRK73113192	7	SAVE10	Facebook	1804.8	10	451.2	180.48	1624.32
ORD200622	02 November 2024	C27078	Desk	5	236.38	128 Main St	Credit Card	Returned	TRK89314307	7	No coupon	Facebook	1181.9	0	295.475	0	1181.9
ORD200632	02 May 2023	C67260	Laptop	5	678.16	463 Main St	Gift Card	Delivered	TRK38229104	7	WINTER15	Facebook	3390.8	15	847.7	508.62	2882.18
ORD200635	13 December 2023	C12818	Chair	3	63.68	434 Main St	Cash	Returned	TRK40879983	6	No coupon	Facebook	191.04	0	47.76	0	191.04
ORD200636	05 October 2023	C60384	Laptop	4	371.07	336 Main St	Cash	Cancelled	TRK92080037	7	WINTER15	Facebook	1484.28	15	371.07	222.642	1261.638
ORD200645	02 January 2023	C82990	Laptop	2	150.05	727 Main St	Credit Card	Cancelled	TRK68574801	4	SAVE10	Facebook	300.1	10	75.025	30.01	270.09
ORD200656	18 January 2024	C51404	Monitor	2	189.06	835 Main St	Gift Card	Shipped	TRK85682500	7	SAVE10	Facebook	378.12	10	94.53	37.812	340.308
ORD200660	19 October 2024	C43842	Chair	2	651.57	933 Main St	Debit Card	Shipped	TRK54084424	7	WINTER15	Facebook	1303.14	15	325.785	195.471	1107.669
ORD200662	28 January 2023	C98332	Laptop	3	438.89	985 Main St	Cash	Returned	TRK85744797	3	No coupon	Facebook	1316.67	0	329.1675	0	1316.67
ORD200664	19 December 2024	C14847	Laptop	4	194.75	188 Main St	Cash	Shipped	TRK46492755	5	No coupon	Facebook	779	0	194.75	0	779
ORD200668	05 July 2024	C61257	Monitor	2	253.67	981 Main St	Cash	Returned	TRK25226070	3	WINTER15	Facebook	507.34	15	126.835	76.101	431.239
ORD200674	09 January 2024	C56928	Laptop	4	358.75	860 Main St	Gift Card	Delivered	TRK57792939	9	SAVE10	Facebook	1435	10	358.75	143.5	1291.5
ORD200678	24 November 2024	C40863	Chair	3	163.13	457 Main St	Gift Card	Shipped	TRK20553345	5	WINTER15	Facebook	489.39	15	122.3475	73.4085	415.9815
ORD200680	27 August 2023	C16702	Monitor	3	463.39	694 Main St	Credit Card	Returned	TRK16953491	3	No coupon	Facebook	1390.17	0	347.5425	0	1390.17
ORD200686	09 October 2023	C41903	Desk	3	53.6	525 Main St	Cash	Pending	TRK59112382	4	WINTER15	Facebook	160.8	15	40.2	24.12	136.68
ORD200688	06 March 2024	C20077	Monitor	4	593.22	154 Main St	Credit Card	Cancelled	TRK36415742	8	WINTER15	Facebook	2372.88	15	593.22	355.932	2016.948
ORD200689	29 August 2023	C13186	Tablet	2	444.84	787 Main St	Online	Shipped	TRK56967415	7	No coupon	Facebook	889.68	0	222.42	0	889.68
ORD200696	02 July 2023	C22429	Chair	4	151.2	965 Main St	Gift Card	Pending	TRK38572927	9	WINTER15	Facebook	604.8	15	151.2	90.72	514.08
ORD200699	13 November 2023	C36813	Laptop	3	614.15	897 Main St	Gift Card	Cancelled	TRK84088900	3	No coupon	Facebook	1842.45	0	460.6125	0	1842.45
ORD200706	02 March 2025	C85330	Desk	5	228.09	969 Main St	Gift Card	Returned	TRK97693301	9	FREESHIP50	Facebook	1140.45	-50	285.1125	50	1090.45
ORD200707	01 November 2024	C31761	Chair	4	650.04	989 Main St	Gift Card	Cancelled	TRK17628852	6	SAVE10	Facebook	2600.16	10	650.04	260.016	2340.144
ORD200713	21 June 2025	C65056	Tablet	4	532.49	638 Main St	Online	Cancelled	TRK31705278	6	SAVE10	Facebook	2129.96	10	532.49	212.996	1916.964
ORD200714	21 April 2023	C84888	Laptop	1	51.73	278 Main St	Debit Card	Pending	TRK23612847	1	FREESHIP50	Facebook	51.73	-50	12.9325	50	1.73
ORD200719	21 January 2024	C46920	Laptop	2	681.06	703 Main St	Debit Card	Shipped	TRK86403837	3	FREESHIP50	Facebook	1362.12	-50	340.53	50	1312.12
ORD200726	25 October 2024	C18105	Laptop	4	583.02	338 Main St	Online	Delivered	TRK94006117	4	FREESHIP50	Facebook	2332.08	-50	583.02	50	2282.08
ORD200734	23 January 2024	C51898	Printer	4	224.61	630 Main St	Credit Card	Returned	TRK19767885	6	WINTER15	Facebook	898.44	15	224.61	134.766	763.674
ORD200739	13 June 2024	C35123	Phone	4	386.73	513 Main St	Cash	Delivered	TRK58979275	4	SAVE10	Facebook	1546.92	10	386.73	154.692	1392.228
ORD200751	24 January 2023	C35168	Tablet	2	599.86	455 Main St	Gift Card	Pending	TRK76960854	7	FREESHIP50	Facebook	1199.72	-50	299.93	50	1149.72
ORD200758	26 March 2023	C69021	Tablet	3	624.84	917 Main St	Credit Card	Cancelled	TRK57148510	8	WINTER15	Facebook	1874.52	15	468.63	281.178	1593.342
ORD200759	24 July 2023	C96283	Desk	3	308.01	366 Main St	Cash	Pending	TRK91784124	3	FREESHIP50	Facebook	924.03	-50	231.0075	50	874.03
ORD200773	28 June 2025	C99205	Phone	2	512.33	415 Main St	Cash	Cancelled	TRK48904015	7	No coupon	Facebook	1024.66	0	256.165	0	1024.66
ORD200777	21 March 2025	C66116	Chair	5	64.49	633 Main St	Online	Cancelled	TRK41967983	7	No coupon	Facebook	322.45	0	80.6125	0	322.45
ORD200783	26 May 2025	C19937	Printer	1	438.34	281 Main St	Gift Card	Returned	TRK46990083	5	FREESHIP50	Facebook	438.34	-50	109.585	50	388.34
ORD200792	16 June 2023	C41709	Desk	2	356.35	746 Main St	Debit Card	Returned	TRK90995294	6	WINTER15	Facebook	712.7	15	178.175	106.905	605.795
ORD200796	29 April 2025	C33313	Phone	3	579.55	882 Main St	Gift Card	Returned	TRK13349970	8	WINTER15	Facebook	1738.65	15	434.6625	260.7975	1477.8525
ORD200797	27 February 2023	C36825	Laptop	2	438.76	426 Main St	Debit Card	Returned	TRK72557318	2	No coupon	Facebook	877.52	0	219.38	0	877.52
ORD200800	28 March 2025	C34686	Tablet	1	68.39	412 Main St	Online	Returned	TRK99468332	3	WINTER15	Facebook	68.39	15	17.0975	10.2585	58.1315
ORD200801	03 May 2023	C97593	Printer	4	595.62	738 Main St	Debit Card	Pending	TRK58443593	8	FREESHIP50	Facebook	2382.48	-50	595.62	50	2332.48
ORD200821	14 December 2024	C40771	Laptop	4	174.49	259 Main St	Credit Card	Delivered	TRK56310345	5	SAVE10	Facebook	697.96	10	174.49	69.796	628.164
ORD200824	29 August 2023	C18826	Monitor	3	481.1	664 Main St	Credit Card	Returned	TRK12530495	3	FREESHIP50	Facebook	1443.3	-50	360.825	50	1393.3
ORD200838	11 April 2024	C57798	Desk	4	577.08	384 Main St	Online	Pending	TRK68797566	8	No coupon	Facebook	2308.32	0	577.08	0	2308.32
ORD200841	19 September 2024	C94658	Printer	2	443.22	742 Main St	Credit Card	Delivered	TRK51732528	5	No coupon	Facebook	886.44	0	221.61	0	886.44
ORD200844	04 December 2024	C47486	Chair	1	320.92	883 Main St	Online	Returned	TRK75984759	5	FREESHIP50	Facebook	320.92	-50	80.23	50	270.92
ORD200853	16 October 2023	C10002	Printer	3	490.01	894 Main St	Cash	Returned	TRK94641152	4	SAVE10	Facebook	1470.03	10	367.5075	147.003	1323.027
ORD200856	03 June 2024	C94698	Phone	1	586.62	871 Main St	Debit Card	Shipped	TRK95768773	5	No coupon	Facebook	586.62	0	146.655	0	586.62
ORD200858	20 August 2023	C22167	Tablet	5	435.66	891 Main St	Online	Pending	TRK70269748	9	No coupon	Facebook	2178.3	0	544.575	0	2178.3
ORD200864	03 May 2023	C14240	Desk	1	491.11	592 Main St	Credit Card	Delivered	TRK58095246	4	SAVE10	Facebook	491.11	10	122.7775	49.111	441.999
ORD200867	26 May 2024	C53252	Printer	4	142.58	351 Main St	Cash	Delivered	TRK65831261	4	FREESHIP50	Facebook	570.32	-50	142.58	50	520.32
ORD200868	29 June 2024	C70452	Monitor	4	316.32	309 Main St	Debit Card	Delivered	TRK42985882	7	No coupon	Facebook	1265.28	0	316.32	0	1265.28
ORD200873	12 May 2024	C53488	Desk	3	136.84	448 Main St	Cash	Delivered	TRK27365050	3	SAVE10	Facebook	410.52	10	102.63	41.052	369.468
ORD200874	31 October 2023	C92180	Chair	2	488.9	632 Main St	Cash	Delivered	TRK93315929	7	FREESHIP50	Facebook	977.8	-50	244.45	50	927.8
ORD200880	12 March 2025	C85074	Laptop	4	233.7	506 Main St	Online	Shipped	TRK63133878	8	SAVE10	Facebook	934.8	10	233.7	93.48	841.32
ORD200883	13 May 2025	C43595	Printer	5	561.48	451 Main St	Online	Delivered	TRK25317348	9	FREESHIP50	Facebook	2807.4	-50	701.85	50	2757.4
ORD200895	09 November 2023	C81882	Chair	3	154.64	832 Main St	Debit Card	Pending	TRK62371264	6	WINTER15	Facebook	463.92	15	115.98	69.588	394.332
ORD200902	13 July 2024	C61162	Monitor	4	180.25	813 Main St	Debit Card	Cancelled	TRK76712124	7	No coupon	Facebook	721	0	180.25	0	721
ORD200905	23 November 2023	C67818	Laptop	1	442.39	101 Main St	Gift Card	Pending	TRK81978113	6	FREESHIP50	Facebook	442.39	-50	110.5975	50	392.39
ORD200913	16 February 2023	C45599	Printer	5	475.95	505 Main St	Credit Card	Returned	TRK62277685	8	WINTER15	Facebook	2379.75	15	594.9375	356.9625	2022.7875
ORD200914	10 February 2025	C70352	Desk	1	626.6	955 Main St	Gift Card	Returned	TRK51589589	4	WINTER15	Facebook	626.6	15	156.65	93.99	532.61
ORD200923	11 February 2023	C91582	Printer	3	649.93	836 Main St	Credit Card	Pending	TRK99938245	7	WINTER15	Facebook	1949.79	15	487.4475	292.4685	1657.3215
ORD200943	27 December 2023	C43330	Monitor	3	193.49	355 Main St	Gift Card	Returned	TRK71594838	6	FREESHIP50	Facebook	580.47	-50	145.1175	50	530.47
ORD200952	27 February 2025	C49111	Monitor	3	503.39	225 Main St	Online	Pending	TRK45303393	5	No coupon	Facebook	1510.17	0	377.5425	0	1510.17
ORD200953	06 February 2023	C43721	Phone	1	131.61	971 Main St	Cash	Shipped	TRK89392104	2	FREESHIP50	Facebook	131.61	-50	32.9025	50	81.61
ORD200957	12 January 2023	C73575	Monitor	5	643.89	851 Main St	Cash	Returned	TRK23387612	8	WINTER15	Facebook	3219.45	15	804.8625	482.9175	2736.5325
ORD200961	11 November 2024	C55464	Phone	1	601.36	532 Main St	Online	Shipped	TRK81178598	1	No coupon	Facebook	601.36	0	150.34	0	601.36
ORD200966	20 May 2025	C58503	Monitor	5	280.52	290 Main St	Credit Card	Cancelled	TRK12981657	7	WINTER15	Facebook	1402.6	15	350.65	210.39	1192.21
ORD200969	05 June 2025	C19439	Desk	1	440.34	675 Main St	Gift Card	Shipped	TRK25383993	2	WINTER15	Facebook	440.34	15	110.085	66.051	374.289
ORD200972	09 June 2024	C66438	Laptop	1	90.27	816 Main St	Cash	Delivered	TRK32035271	5	SAVE10	Facebook	90.27	10	22.5675	9.027	81.243
ORD200979	31 May 2023	C75018	Monitor	3	669.06	299 Main St	Cash	Delivered	TRK51794806	7	SAVE10	Facebook	2007.18	10	501.795	200.718	1806.462
ORD200984	28 February 2025	C44176	Desk	1	77.64	706 Main St	Credit Card	Shipped	TRK68704764	1	FREESHIP50	Facebook	77.64	-50	19.41	50	27.64
ORD200995	18 November 2023	C99271	Monitor	2	113.29	959 Main St	Cash	Pending	TRK87832736	5	SAVE10	Facebook	226.58	10	56.645	22.658	203.922
ORD200996	28 April 2024	C28648	Monitor	4	473.86	101 Main St	Debit Card	Delivered	TRK92240846	7	SAVE10	Facebook	1895.44	10	473.86	189.544	1705.896
ORD200997	27 November 2023	C26210	Laptop	3	444.75	805 Main St	Cash	Delivered	TRK40616861	6	SAVE10	Facebook	1334.25	10	333.5625	133.425	1200.825
ORD201006	27 May 2024	C27435	Tablet	5	420.98	860 Main St	Cash	Delivered	TRK91458233	7	SAVE10	Facebook	2104.9	10	526.225	210.49	1894.41
ORD201007	20 March 2024	C46651	Monitor	2	73.26	839 Main St	Cash	Pending	TRK60444502	4	WINTER15	Facebook	146.52	15	36.63	21.978	124.542
ORD201012	03 December 2024	C84570	Printer	4	30.05	301 Main St	Online	Returned	TRK12551882	6	No coupon	Facebook	120.2	0	30.05	0	120.2
ORD201013	26 April 2025	C91123	Laptop	4	300.56	842 Main St	Cash	Cancelled	TRK49568409	9	FREESHIP50	Facebook	1202.24	-50	300.56	50	1152.24
ORD201024	29 January 2024	C90612	Chair	3	367.75	731 Main St	Cash	Pending	TRK93022878	7	FREESHIP50	Facebook	1103.25	-50	275.8125	50	1053.25
ORD201026	01 May 2023	C55454	Monitor	1	677.48	807 Main St	Online	Delivered	TRK13281370	1	WINTER15	Facebook	677.48	15	169.37	101.622	575.858
ORD201034	16 June 2024	C84524	Printer	4	517.98	766 Main St	Cash	Cancelled	TRK76751888	8	FREESHIP50	Facebook	2071.92	-50	517.98	50	2021.92
ORD201036	31 May 2024	C98278	Phone	3	413.83	552 Main St	Gift Card	Shipped	TRK49684737	8	SAVE10	Facebook	1241.49	10	310.3725	124.149	1117.341
ORD201038	15 March 2025	C77961	Tablet	3	362.53	422 Main St	Debit Card	Returned	TRK28969024	5	No coupon	Facebook	1087.59	0	271.8975	0	1087.59
ORD201042	09 December 2024	C59724	Tablet	2	409.75	414 Main St	Debit Card	Shipped	TRK67878272	2	WINTER15	Facebook	819.5	15	204.875	122.925	696.575
ORD201051	05 March 2025	C35043	Monitor	5	26.43	820 Main St	Gift Card	Shipped	TRK65097450	5	FREESHIP50	Facebook	132.15	-50	33.0375	50	82.15
ORD201057	24 September 2024	C46210	Laptop	3	428.88	535 Main St	Debit Card	Shipped	TRK81611937	3	WINTER15	Facebook	1286.64	15	321.66	192.996	1093.644
ORD201062	23 August 2023	C13501	Chair	5	85.52	301 Main St	Gift Card	Cancelled	TRK65149372	5	No coupon	Facebook	427.6	0	106.9	0	427.6
ORD201069	25 February 2023	C70506	Monitor	1	454.23	255 Main St	Gift Card	Returned	TRK12518384	3	No coupon	Facebook	454.23	0	113.5575	0	454.23
ORD201073	11 October 2024	C69471	Tablet	4	362.06	294 Main St	Debit Card	Returned	TRK11107152	4	No coupon	Facebook	1448.24	0	362.06	0	1448.24
ORD201096	03 May 2025	C18169	Tablet	2	464.92	782 Main St	Debit Card	Returned	TRK49482923	2	No coupon	Facebook	929.84	0	232.46	0	929.84
ORD201106	12 March 2023	C34555	Chair	1	372.8	903 Main St	Cash	Cancelled	TRK72859458	6	SAVE10	Facebook	372.8	10	93.2	37.28	335.52
ORD201116	14 October 2023	C69149	Printer	2	531.49	562 Main St	Credit Card	Delivered	TRK61265132	7	WINTER15	Facebook	1062.98	15	265.745	159.447	903.533
ORD201120	10 May 2025	C22919	Tablet	1	195.86	267 Main St	Online	Pending	TRK82416295	3	No coupon	Facebook	195.86	0	48.965	0	195.86
ORD201122	07 June 2023	C38840	Monitor	5	678.19	766 Main St	Online	Returned	TRK32496970	8	No coupon	Facebook	3390.95	0	847.7375	0	3390.95
ORD201131	18 July 2024	C21043	Phone	1	694.5	195 Main St	Credit Card	Pending	TRK41691086	3	WINTER15	Facebook	694.5	15	173.625	104.175	590.325
ORD201133	09 April 2024	C20670	Printer	2	467.91	432 Main St	Gift Card	Returned	TRK76731303	5	WINTER15	Facebook	935.82	15	233.955	140.373	795.447
ORD201134	08 June 2024	C90993	Desk	4	38.28	950 Main St	Debit Card	Cancelled	TRK53964711	4	WINTER15	Facebook	153.12	15	38.28	22.968	130.152
ORD201136	24 September 2023	C71899	Tablet	3	668.33	799 Main St	Gift Card	Pending	TRK34856025	4	WINTER15	Facebook	2004.99	15	501.2475	300.7485	1704.2415
ORD201144	16 February 2023	C88463	Desk	5	507.94	292 Main St	Online	Cancelled	TRK88749996	9	No coupon	Facebook	2539.7	0	634.925	0	2539.7
ORD201145	12 May 2025	C28152	Desk	3	571.53	821 Main St	Debit Card	Delivered	TRK59642814	6	FREESHIP50	Facebook	1714.59	-50	428.6475	50	1664.59
ORD201155	13 August 2023	C41478	Printer	4	534.57	667 Main St	Credit Card	Delivered	TRK62068126	6	FREESHIP50	Facebook	2138.28	-50	534.57	50	2088.28
ORD201167	17 October 2023	C17966	Printer	2	92.87	360 Main St	Credit Card	Pending	TRK31169396	5	FREESHIP50	Facebook	185.74	-50	46.435	50	135.74
ORD201171	28 August 2023	C39911	Phone	4	518.4	699 Main St	Credit Card	Delivered	TRK80431998	7	SAVE10	Facebook	2073.6	10	518.4	207.36	1866.24
ORD201186	18 November 2023	C65497	Monitor	1	163.32	676 Main St	Cash	Shipped	TRK83702761	6	WINTER15	Facebook	163.32	15	40.83	24.498	138.822
ORD201188	07 October 2023	C75619	Printer	2	371.29	924 Main St	Gift Card	Shipped	TRK23086941	5	WINTER15	Facebook	742.58	15	185.645	111.387	631.193
ORD201196	04 March 2024	C20095	Monitor	2	662.53	778 Main St	Online	Cancelled	TRK69207593	5	No coupon	Facebook	1325.06	0	331.265	0	1325.06
ORD200001	23 August 2024	C75739	Phone	2	151.35	823 Main St	Online	Shipped	TRK91186779	3	SAVE10	Referral	302.7	10	75.675	30.27	272.43
ORD200012	15 October 2024	C38785	Monitor	2	180.5	179 Main St	Debit Card	Pending	TRK20419991	6	FREESHIP50	Referral	361	-50	90.25	50	311
ORD200017	02 March 2024	C60672	Tablet	1	423.4	382 Main St	Debit Card	Shipped	TRK11972116	3	No coupon	Referral	423.4	0	105.85	0	423.4
ORD200023	09 April 2025	C42372	Phone	4	273.25	755 Main St	Debit Card	Cancelled	TRK36168083	5	FREESHIP50	Referral	1093	-50	273.25	50	1043
ORD200024	30 October 2024	C17470	Laptop	2	230.95	956 Main St	Online	Delivered	TRK28775057	3	WINTER15	Referral	461.9	15	115.475	69.285	392.615
ORD200026	06 March 2024	C21944	Laptop	5	59.55	296 Main St	Online	Delivered	TRK80276812	6	No coupon	Referral	297.75	0	74.4375	0	297.75
ORD200029	20 September 2024	C33260	Desk	3	423.53	930 Main St	Credit Card	Delivered	TRK59744090	6	SAVE10	Referral	1270.59	10	317.6475	127.059	1143.531
ORD200030	22 March 2025	C44267	Monitor	2	426.7	895 Main St	Online	Pending	TRK54751444	5	SAVE10	Referral	853.4	10	213.35	85.34	768.06
ORD200039	27 February 2025	C96664	Printer	3	256.46	666 Main St	Credit Card	Delivered	TRK85508960	4	SAVE10	Referral	769.38	10	192.345	76.938	692.442
ORD200044	21 April 2025	C73225	Phone	2	550.18	996 Main St	Gift Card	Returned	TRK73848522	3	FREESHIP50	Referral	1100.36	-50	275.09	50	1050.36
ORD200056	21 May 2023	C54298	Tablet	3	479.21	566 Main St	Cash	Cancelled	TRK62902341	5	WINTER15	Referral	1437.63	15	359.4075	215.6445	1221.9855
ORD200060	21 August 2024	C39256	Desk	1	417.1	634 Main St	Debit Card	Returned	TRK23412025	3	FREESHIP50	Referral	417.1	-50	104.275	50	367.1
ORD200063	02 February 2025	C96695	Chair	1	564.86	813 Main St	Debit Card	Shipped	TRK64283851	6	WINTER15	Referral	564.86	15	141.215	84.729	480.131
ORD200066	15 November 2024	C18104	Chair	5	127.18	715 Main St	Cash	Cancelled	TRK15488568	9	SAVE10	Referral	635.9	10	158.975	63.59	572.31
ORD200069	11 May 2023	C43338	Monitor	3	478.65	552 Main St	Online	Shipped	TRK35241775	4	No coupon	Referral	1435.95	0	358.9875	0	1435.95
ORD200071	10 June 2025	C37454	Monitor	3	434.45	923 Main St	Credit Card	Pending	TRK28252730	4	No coupon	Referral	1303.35	0	325.8375	0	1303.35
ORD200083	22 August 2023	C15681	Laptop	4	540.41	989 Main St	Credit Card	Cancelled	TRK75112172	6	No coupon	Referral	2161.64	0	540.41	0	2161.64
ORD200086	19 June 2024	C88205	Printer	5	643.03	447 Main St	Online	Cancelled	TRK93504166	5	FREESHIP50	Referral	3215.15	-50	803.7875	50	3165.15
ORD200091	15 March 2023	C98216	Laptop	5	492.75	196 Main St	Cash	Shipped	TRK40986666	6	WINTER15	Referral	2463.75	15	615.9375	369.5625	2094.1875
ORD200093	14 January 2023	C97262	Desk	4	431.01	837 Main St	Credit Card	Returned	TRK65990229	7	No coupon	Referral	1724.04	0	431.01	0	1724.04
ORD200095	24 March 2023	C76761	Printer	4	117.51	839 Main St	Debit Card	Returned	TRK60179774	7	No coupon	Referral	470.04	0	117.51	0	470.04
ORD200109	17 September 2023	C51157	Desk	3	592.87	131 Main St	Gift Card	Shipped	TRK18674578	3	FREESHIP50	Referral	1778.61	-50	444.6525	50	1728.61
ORD200112	01 January 2023	C81366	Monitor	1	410.6	423 Main St	Online	Cancelled	TRK17062206	2	WINTER15	Referral	410.6	15	102.65	61.59	349.01
ORD200117	08 March 2023	C49187	Tablet	1	535.5	593 Main St	Gift Card	Cancelled	TRK81888598	5	WINTER15	Referral	535.5	15	133.875	80.325	455.175
ORD200119	11 June 2025	C14683	Desk	2	534.67	187 Main St	Debit Card	Shipped	TRK47373682	7	FREESHIP50	Referral	1069.34	-50	267.335	50	1019.34
ORD200135	04 August 2023	C79909	Printer	2	68.81	642 Main St	Gift Card	Shipped	TRK86742257	5	SAVE10	Referral	137.62	10	34.405	13.762	123.858
ORD200143	13 June 2024	C66521	Chair	4	400.07	933 Main St	Online	Shipped	TRK34654244	5	No coupon	Referral	1600.28	0	400.07	0	1600.28
ORD200152	02 January 2025	C77736	Chair	2	399.04	659 Main St	Cash	Cancelled	TRK90329250	3	FREESHIP50	Referral	798.08	-50	199.52	50	748.08
ORD200155	27 February 2023	C62740	Phone	1	424.4	446 Main St	Online	Shipped	TRK20706408	6	WINTER15	Referral	424.4	15	106.1	63.66	360.74
ORD200160	17 February 2023	C38669	Monitor	4	101.32	240 Main St	Cash	Pending	TRK81738254	7	No coupon	Referral	405.28	0	101.32	0	405.28
ORD200163	24 June 2025	C99589	Tablet	1	641.39	277 Main St	Online	Cancelled	TRK16695001	1	No coupon	Referral	641.39	0	160.3475	0	641.39
ORD200175	08 February 2025	C78170	Chair	5	68.34	332 Main St	Debit Card	Pending	TRK71410605	6	WINTER15	Referral	341.7	15	85.425	51.255	290.445
ORD200176	28 June 2025	C80151	Tablet	4	430.83	553 Main St	Gift Card	Pending	TRK88251529	8	WINTER15	Referral	1723.32	15	430.83	258.498	1464.822
ORD200181	31 August 2024	C38966	Printer	5	404.39	247 Main St	Online	Shipped	TRK17205146	10	No coupon	Referral	2021.95	0	505.4875	0	2021.95
ORD200184	04 April 2024	C65180	Tablet	4	214.54	231 Main St	Gift Card	Cancelled	TRK39255469	7	No coupon	Referral	858.16	0	214.54	0	858.16
ORD200185	02 February 2025	C46877	Laptop	1	210.7	572 Main St	Online	Shipped	TRK96935978	2	WINTER15	Referral	210.7	15	52.675	31.605	179.095
ORD200187	08 February 2023	C21227	Chair	1	590.87	689 Main St	Gift Card	Returned	TRK79129657	6	FREESHIP50	Referral	590.87	-50	147.7175	50	540.87
ORD200188	15 March 2025	C97715	Chair	2	363.91	927 Main St	Gift Card	Shipped	TRK19515949	2	FREESHIP50	Referral	727.82	-50	181.955	50	677.82
ORD200197	27 August 2023	C80135	Laptop	5	221.51	723 Main St	Cash	Returned	TRK95222269	5	WINTER15	Referral	1107.55	15	276.8875	166.1325	941.4175
ORD200198	11 June 2024	C37594	Laptop	4	340.3	926 Main St	Cash	Cancelled	TRK94405162	8	SAVE10	Referral	1361.2	10	340.3	136.12	1225.08
ORD200220	18 July 2023	C79506	Laptop	2	373.17	497 Main St	Credit Card	Pending	TRK95188748	6	SAVE10	Referral	746.34	10	186.585	74.634	671.706
ORD200224	23 September 2023	C18567	Printer	4	91.46	507 Main St	Cash	Cancelled	TRK17554673	9	SAVE10	Referral	365.84	10	91.46	36.584	329.256
ORD200242	09 May 2023	C94921	Printer	2	219.1	134 Main St	Online	Pending	TRK97794327	4	SAVE10	Referral	438.2	10	109.55	43.82	394.38
ORD200248	02 July 2023	C97187	Laptop	1	670.54	471 Main St	Cash	Shipped	TRK62283713	6	FREESHIP50	Referral	670.54	-50	167.635	50	620.54
ORD200249	07 February 2024	C39106	Printer	1	546.19	245 Main St	Cash	Pending	TRK35464433	5	FREESHIP50	Referral	546.19	-50	136.5475	50	496.19
ORD200257	23 April 2024	C89732	Phone	1	406.22	712 Main St	Credit Card	Cancelled	TRK41059233	5	SAVE10	Referral	406.22	10	101.555	40.622	365.598
ORD200258	26 February 2024	C87764	Tablet	2	103.41	294 Main St	Online	Shipped	TRK94082469	2	FREESHIP50	Referral	206.82	-50	51.705	50	156.82
ORD200262	10 January 2023	C69476	Phone	4	249.07	642 Main St	Credit Card	Returned	TRK65869386	5	WINTER15	Referral	996.28	15	249.07	149.442	846.838
ORD200266	08 June 2024	C38840	Chair	4	583.07	589 Main St	Credit Card	Cancelled	TRK48484633	6	FREESHIP50	Referral	2332.28	-50	583.07	50	2282.28
